id,a1,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a2,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a3,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a4,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a5,a50,a6,a7,a8,a9
nmh9a6TbrphpFojl,861874.0,0.0001845,0.632,49.5145,38.974,57.032704,311665.7520000001,2.652,861874.0,2.09961e-06,-202.164,49.5145,42.8445,0.035721,1.8178,0.00250182,-3.776,7310.25,2.556,0.002787610619469,53.2905,0.1138,57.032704,0.206,-2.5558893,-645.6959999999999,12.8142,0.23445,0.725904,-53.2905,6.974100000000001e-06,171.0,9806.742841,203.40000000000003,-14.9902,0.4835680751173709,1.977087138027136e-06,27.9336,0.0032376099999999,18.716481,3.7261812196427313e-07,-512.0256,255.264,1.704,-338.592,0.8919999999999999,26.375,77.05140310642133,0.0945,0.1707
zdwqBiSde1gwm5da,1168170.0,0.1535,0.238,70.3755,5.954000000000001,1042.7732640000002,6434.856000000002,1.2280000000000002,1168170.0,0.0278756,-55.386,70.3755,22.1155,0.0009609999999999,2.492,0.5710200000000001,-16.146,1953.6400000000003,1.014,0.0016666666666666,86.5215,1.816,1042.7732640000002,0.069,-0.9219,-1427.3064000000002,0.5766,0.523,0.114244,-86.5215,0.0009517,88.4,19810.844001,55.8,-62.768,0.4082840236686391,5.78682897181061e-07,2.5668,0.8244640000000001,4.363281,0.0002181156794623,-600.6312,132.186,0.676,-175.448,0.428,50.88800000002084,-21.348596893578687,0.0155,2.724
bULsyC+zq0Oxtngg,702146.0,0.01745,0.379,86.911,27.752,99.920016,157464.0,1.4480000000000002,702146.0,0.00044323,-161.667,86.911,32.8925,0.0812249999999999,1.548,0.18846,-4.998,4290.25,1.941,0.0052777777777777,91.909,0.254,99.920016,0.0555,-1.93053,-654.738,15.39,0.119,0.418609,-91.909,0.00099465,131.0,30214.087684,162.0,-19.738,0.1715610510046367,1.842921557624768e-06,5.994,0.016129,49.53927,2.0078010838674047e-05,-539.784,196.167,1.294,-259.412,-0.696,11.375,49.45140310642131,0.1425,0.381
tKln7lsG2Gd/qXU9,584922.0,0.00575,0.2345,66.162,,,,0.2679999999999999,584922.0,7.6475e-05,,66.162,40.7355,0.029241,0.609,,,6609.69,0.714,,,0.133,,0.1155,-0.7105499999999999,,,0.14875,0.0566439999999999,,0.00019665,162.6,17509.640976000002,,,0.9705882352941178,8.137837181709697e-07,,0.00442225,22.627404,8.690789274810314e-06,,243.207,0.476,-324.248,0.24,67.79699999990407,,0.0855,0.1995
flJ6sB1C7W1nJV0q,877758.0,0.0,0.2905,66.929,20.253999999999994,923.673664,18399.74400000001,0.6200000000000001,877758.0,0.0,-78.48000000000002,66.929,35.543,0.034596,1.218,0.0,-15.196000000000002,5026.809999999999,1.023,0.0070454545454545,82.125,0.536,923.673664,0.12,-1.023,-2154.7928,4.9104,0.254,0.116281,-82.125,0.0,141.79999999999998,17917.964164,79.2,-60.248000000000005,0.7038123167155425,7.769795319438844e-07,6.336,0.071824,24.897588,0.0,-802.3488000000001,211.98,0.682,-282.236,0.2159999999999999,0.8289999998523854,-5.748596893578686,0.093,0.804
RFAUbeHYxpsQTkBD,1874570.0,0.077,0.46515,56.218,17.56,245.8624,299418.30900000007,3.3612,1874570.0,0.003696,-200.5431,56.218,25.41885,0.0014212899999999,2.236,1.0302600000000002,-7.84,2580.64,2.634,0.0005635276532137,64.058,0.48,245.8624,0.02615,-2.5878,-796.544,2.52213,0.14615,0.770884,-64.058,0.00058058,101.6,12641.854096,200.7,-30.88,0.0595671981776765,9.367481609115692e-07,3.49887,0.0576,4.2388372,0.0001369668077839,-1048.992,152.24309999999997,1.756,-199.688,0.0584,96.51199999998788,75.25140310642132,0.01885,0.72
rFa4PrfXPfPI8+la,600582.0,0.0,0.42135,72.046,37.101,25.989604000000007,592704.0,2.216,600582.0,0.0,-251.8149,72.046,39.7635,0.051529,1.56742,0.0,-2.5490000000000004,6288.49,2.343,0.0027023809523809,74.59500000000001,0.00542,25.989604000000007,0.03085,-2.343,-404.2714,19.068,0.032205,0.6099610000000001,-74.59500000000001,0.0,158.6,20762.504464000005,252.0,-10.19058,0.0790012804097311,2.600810547102644e-06,5.182799999999999,7.3441e-06,32.708884000000005,0.0,-428.2320000000001,237.7149,1.562,-314.076,-0.6612,77.25699999992503,109.45140310642132,0.1135,0.00813
o0MsoMCn3/g/TUWP,1304754.0,0.0,0.408,77.5825,27.12,20.793600000000005,674526.133,1.94,1304754.0,0.0,-262.587,77.5825,29.48,0.0256,1.30904,0.0,-2.28,3457.44,1.935,0.001824401368301,79.8625,0.01904,20.793600000000005,0.0855,-1.935,-268.12800000000004,14.032,0.09026,0.416025,-79.8625,0.0,117.6,24076.177225,263.1,-9.10096,0.2651162790697675,9.886921212734354e-07,14.996700000000002,9.063040000000002e-05,24.8264,0.0,-399.912,175.887,1.29,-232.62,0.044,97.47199999997974,116.85140310642132,0.08,0.02856
4UnWUkf4fn5GTi/8,720010.0,0.00443,0.31,74.9925,34.98799999999999,2.027776000000001,636056.0,,720010.0,7.07914e-05,-257.244,74.9925,,,0.8957999999999999,0.076196,-0.7120000000000002,5097.959999999999,1.104,,75.70450000000001,0.1598,2.027776000000001,0.126,-1.101342,-101.67360000000002,,0.16595,0.135424,-75.70450000000001,,142.79999999999998,22495.500225000003,258.0,-2.6882000000000006,0.6847826086956522,1.022208024888543e-06,21.672,0.00638401,,5.907257392405906e-06,-122.46400000000004,213.444,0.736,-284.128,,94.34399999986636,113.45140310642132,,0.2397
08unxRkKEXjtWyfa,716734.0,0.0,0.4525,55.025,22.259,12.124323999999996,879217.9119999999,1.2744,716734.0,0.0,-285.84000000000003,55.025,24.0332,0.00440896,0.770049,0.0,-1.7409999999999997,2304.0,1.155,0.0006931106471816,56.766,4.9e-05,12.124323999999996,0.26,-1.155,-167.13599999999997,6.36112,0.26001225,0.148225,-56.766,0.0,96.0,12111.0025,287.4,-6.963950999999999,1.3506493506493509,1.0743176687585633e-06,49.816,6.0025e-10,7.30732,0.0,-333.57559999999995,142.44,0.77,-190.46,1.8144,92.0,133.0514031064213,0.0332,7.35e-05
D45gTkPWfdIFs0iR,440462.0,4.425,0.1525,39.87,2.1660000000000004,821.8542239999999,24642.170999999995,0.6368,440462.0,0.6079950000000001,-86.955,39.87,16.5154,0.00094864,1.754,25.7535,-14.334,1089.0,0.5700000000000001,0.0010584192439862,54.20399999999999,1.374,821.8542239999999,0.0575,2.085,-946.044,0.89628,0.401,0.0361,-54.20399999999999,0.027258,66.0,6358.467599999999,87.3,-55.962,0.6052631578947368,8.62730496614918e-07,3.3465,0.4719690000000001,2.455992,0.0110985703536493,-834.2388,98.655,0.38,-131.24,0.3368,37.0,-0.3485968935786943,0.0154,2.061
+mDH0e1FpWQ1NQsx,948114.0,1.175e-05,0.21025,62.0025,29.855000000000004,436.3921,7645.373,0.5200000000000001,948114.0,5.922e-07,-58.84949999999999,62.0025,40.4035,0.042849,1.178,4.6295e-05,-10.445,6496.3600000000015,1.011,0.0105076142131979,72.44749999999999,0.504,436.3921,0.04175,-1.01099295,-1683.7340000000002,4.0779,0.16775,0.113569,-72.44749999999999,4.864499999999999e-07,161.20000000000002,15377.240025,59.1,-41.276,0.2477744807121661,7.108849779667846e-07,1.64495,0.063504,25.669035,1.8950848756098544e-08,-411.533,241.5495,0.674,-321.052,-0.4939999999999999,6.6160000001546,-19.14859689357869,0.1035,0.756
bwgY7Q380bkY4RT4,697130.0,4.295e-05,0.1665,70.747,6.377000000000002,920.8797159999998,22.90630400000001,0.2852,697130.0,8.39243e-06,-7.848000000000001,70.747,21.56885,0.0014212899999999,2.172,2.4395600000000004e-05,-15.172999999999998,1857.61,0.327,0.0132746478873239,85.92,1.954,920.8797159999998,0.112,-0.32697423,-1307.9126,0.107068,0.6005,0.011881,-85.92,3.23843e-07,86.2,20020.552036,8.520000000000001,-58.73799999999999,2.055045871559633,3.127106852380475e-07,0.6361600000000001,0.954529,5.3343238,6.070928802634741e-08,-86.18264,128.628,0.218,-171.964,0.7452000000000001,62.99100000000908,-52.86859689357869,0.01885,2.931
FaW55qvePEjRzEuI,1157394.0,4.305,0.127,72.002,19.018,41.78329600000001,690807.1040000002,0.2412,1157394.0,3.14265e-05,-264.75300000000004,72.002,22.27235,0.0019980899999999,0.2100729999999999,76.11240000000001,-3.232,1980.25,0.315,0.0005056561085972,75.234,7.3e-05,41.78329600000001,0.0745,2.268,-287.648,3.95148,0.07451825,0.0110249999999999,-75.234,0.0384867,89.0,20737.152016,265.20000000000005,-12.927927,1.4190476190476191,1.8144210182530762e-07,13.1716,1.33225e-09,6.4369788,0.0059790005833171,-571.4176000000001,133.053,0.21,-177.58,0.4172,21.125,118.25140310642132,0.02235,0.0001095
YVWTab2zKVzKSLYB,1424810.0,3.88,0.25145,41.1305,3.767000000000001,352.16275599999994,313046.8390000001,1.4248,1424810.0,0.156752,-203.4093,41.1305,13.1749,0.0024800399999999,1.2160000000000002,52.6904,-9.383,691.69,1.218,0.0007334315169366,50.51349999999999,0.404,352.16275599999994,0.04845,1.11,-493.5458,3.38142,0.14945,0.164836,-50.51349999999999,0.0386448,52.6,6766.872120999999,203.7,-37.12799999999999,0.2386699507389162,5.699005481432612e-07,6.579510000000001,0.040804,4.0965978,0.0094333888476921,-1274.2114,78.60929999999999,0.812,-103.576,0.1884,91.44700000000012,77.25140310642132,0.0249,0.6060000000000001
o8/KzMvqk+AmgPzr,627210.0,4.635,0.27365,75.0575,24.008,206.899456,79507.0,1.7048,627210.0,0.67671,-128.76209999999998,75.0575,31.2209,0.0017472399999999,2.396,39.861,-7.192,3893.76,1.404,0.0009720930232558,82.24950000000001,1.46,206.899456,0.03965,1.377,-897.5616,1.7974,0.40465,0.219024,-82.24950000000001,0.0387486,124.8,22534.513225,129.0,-27.308,0.1694444444444444,1.4923231453580142e-06,3.4099,0.5328999999999999,6.274807,0.0061752656296839,-618.5120000000001,186.9621,0.936,-247.728,0.15,70.6239999999816,27.45140310642131,0.0209,2.19
VwSgQ0c59GSBwq8O,1308970.0,1.7999999999999998,0.1091999999999999,62.538,10.953,148.69363599999997,173741.11200000005,0.2015999999999999,1308970.0,0.0299159999999999,-167.01300000000003,62.538,17.0695,0.001521,0.345,20.088,-6.097,1162.8100000000002,0.2682,0.0006989247311827,68.63499999999999,0.1662,148.69363599999997,0.0645,0.8118000000000001,-415.8154,2.1762,0.10605,0.0079923599999999,-68.63499999999999,0.0140399999999999,68.2,15644.005775999998,167.4,-24.2218,1.4429530201342284,1.365959494870012e-07,7.198200000000001,0.0069056099999999,4.877964,0.0028782500239854,-680.4252,101.913,0.1788,-136.0424,0.36,51.82100000000355,53.05140310642132,0.0195,0.2492999999999999
NAqZWNlJa+Uyx1pk,736434.0,0.0018249999999999,0.1835,36.504,25.272,124.45633599999998,50243.40899999999,0.914,736434.0,8.03e-05,-110.37,36.504,30.86425,0.00081225,0.954,0.0134685,-5.577999999999999,3806.89,0.771,0.0007723577235772,42.082,0.44,124.45633599999998,0.055,-0.7699050000000001,-688.3252,1.05165,0.165,0.066049,-42.082,1.04025e-05,123.4,5330.168064,110.7,-21.872,0.4280155642023346,6.979579975938101e-07,4.059,0.0484,2.080728,4.99945211483673e-06,-411.6564,184.77,0.514,-245.772,0.326,85.11300000004121,15.251403106421307,0.01425,0.66
dbwfSrSKBVvaccAx,744542.0,0.0,0.197,58.9695,,121.74915599999996,155720.87200000003,0.7732,744542.0,0.0,-160.899,58.9695,,0.00113569,1.828,0.0,-5.517,,0.681,0.0006263940520446,64.48649999999999,1.374,121.74915599999996,0.0835,-0.681,,1.81306,0.427,0.051529,-64.48649999999999,0.0,,13909.607720999998,161.4,-20.694,0.73568281938326,6.097708389855777e-07,8.9846,0.4719690000000001,3.9745443,0.0,-593.6292,,0.454,,0.5332,,49.05140310642132,0.01685,2.061
pSyx8wtU6P0+U/EV,500698.0,4.005,0.12865,58.004,27.684000000000005,463.627024,51478.84800000001,0.2648,500698.0,0.7281090000000001,-111.3201,58.004,38.498900000000006,0.00956484,2.146,29.797200000000004,-10.766,5913.610000000001,0.492,0.0026290322580645,68.77,1.818,463.627024,0.04665,1.911,-1655.8108000000002,3.63816,0.50115,0.026896,-68.77,0.0783378,153.8,13457.856064,111.6,-41.246,0.5689024390243902,6.550855006411051e-07,3.47076,0.826281,11.3455824,0.0069046962278463,-800.9904,230.4201,0.328,-306.944,-0.018,56.60900000011316,15.851403106421316,0.0489,2.7270000000000003
nTj6tcNlfy43JCEc,1034670.0,2.46e-05,0.5135000000000001,93.024,,,392223.16800000006,2.092,1034670.0,8.8068e-07,-218.397,93.024,28.4515,0.0106089999999999,1.61,0.000360144,,3226.24,1.878,0.0014071038251366,,0.358,,0.2005,-1.87798524,,7.5396,0.29,0.391876,,5.0676e-07,113.6,34613.858304,219.6,,0.6405750798722045,1.210047648042371e-06,29.3532,0.032041,19.162944,2.6444788441692472e-08,,169.19699999999995,1.252,-224.696,1.1920000000000002,50.4319999999716,87.85140310642132,0.0515,0.5369999999999999
zyUahBYVFt7H/piS,807870.0,0.0,0.3356,43.007,28.223,61.68531599999999,241804.367,2.0788,807870.0,0.0,-186.6504,43.007,32.184149999999995,0.00466489,1.2814,0.0,-3.927,4134.49,1.7639999999999998,0.0010963081861958,46.934,0.1054,61.68531599999999,0.0416,-1.7639999999999998,-505.0122,4.25509,0.06795,0.3457439999999999,-46.934,0.0,128.6,7398.408195999999,186.9,-15.6026,0.1414965986394558,1.4556797504548998e-06,5.18336,0.0027772899999999,5.874756199999999,0.0,-489.3041999999999,192.6504,1.176,-254.848,0.0595999999999999,47.70699999993667,66.0514031064213,0.03415,0.1581
vIOnPKv1TaXK5C4b,678302.0,0.003825,0.4265,40.945,28.287000000000003,96.550276,66430.125,2.652,678302.0,0.000670905,-121.17,40.945,33.24,0.0064,3.24,0.0309824999999999,-4.913,4408.960000000001,2.229,0.0019753086419753,45.858,1.754,96.550276,0.055,-2.226705,-652.4464,3.24,0.4935,0.552049,-45.858,6.12e-05,132.8,6705.9721,121.5,-17.898,0.1480484522207268,2.1907645856860217e-06,4.455,0.769129,6.551200000000001,9.341799975576992e-06,-397.953,198.87,1.486,-262.62800000000004,0.12,54.9440000000759,22.45140310642131,0.04,2.631
UZEh5OqGNuVFhEdL,699430.0,0.0163,0.485,45.0235,30.674,29.724304,679151.4390000001,3.0412000000000003,699430.0,0.000121924,-263.211,45.0235,33.42335,0.00218089,1.6888,0.286554,-2.726,4462.24,2.4210000000000003,0.0005312855517633,47.7495,0.0748,29.724304,0.0815,-2.41122,-364.1936,4.10493,0.1002,0.6512490000000001,-47.7495,0.000152242,133.6,8108.462208999999,263.70000000000005,-10.8292,0.2019826517967781,2.307593325994024e-06,14.327700000000002,0.00139876,4.2051949,3.620331604606483e-05,-479.2308,199.911,1.614,-263.972,0.4652,77.63199999998324,117.25140310642132,0.02335,0.1122
JCnshQj7Ps6LPTbf,1643422.0,0.55,0.5215000000000001,57.974,19.55,424.36000000000007,,3.6008,1643422.0,0.000297,,57.974,29.8664,0.00107584,1.8714,,-10.3,3564.09,2.7990000000000004,,68.274,0.0054,424.36000000000007,0.055,-2.4690000000000003,-1229.82,,0.05635,0.8704890000000001,-68.274,0.003608,119.4,13443.938703999998,,-41.1946,0.1178992497320471,1.1354356945446757e-06,,7.29e-06,3.8030944,0.0009487011418911,,178.76999999999998,1.866,-235.068,0.3087999999999999,76.17299999995157,,0.0164,0.0081
UeDWhnhuLxIL2aul,930546.0,0.0269,0.2205,,20.306,15.116544,817400.375,0.3776,930546.0,1.11366e-06,-279.732,,22.2953,0.00820836,0.370414,0.50303,-1.944,1980.25,0.5549999999999999,0.0009689839572192,,0.000414,15.116544,0.128,-0.53886,-173.016,8.4711,0.1281035,0.034225,,0.000487428,89.0,,280.5,-7.775586,1.383783783783784,3.976160232809555e-07,23.936,4.2849e-08,,,-363.528,132.732,0.37,-177.26,0.6616,21.125,128.4514031064213,0.0453,0.000621
ZQUPbt0S2oWqWcPz,793490.0,5.1e-06,0.423,44.5435,15.986,167.13318400000003,100544.625,1.8556,793490.0,5.3448e-07,-138.591,44.5435,22.48955,0.00625681,2.1340000000000003,4.743e-05,-6.464,2016.01,1.629,0.0017010752688172,51.0075,1.048,167.13318400000003,0.1515,-1.62899694,-580.4672,3.67815,0.4135,0.294849,-51.0075,8.068200000000002e-08,89.8,7936.493569,139.5,-24.808,0.5580110497237568,1.3686372859141264e-06,14.0895,0.274576,7.0467817,1.1449481967065902e-08,-601.152,133.791,1.086,-177.428,0.8956,18.848999999987427,34.45140310642131,0.03955,1.572
p276+UYXLqm17stI,735690.0,1.425e-05,0.447,65.503,17.997999999999998,193.321216,335702.375,0.4879999999999999,735690.0,9.4905e-07,-206.523,65.503,25.0065,0.012769,1.136,0.0001980749999999,-6.952,2490.01,0.705,0.0016258992805755,72.455,0.666,193.321216,0.3295,-0.70499145,-693.8095999999999,7.8535,0.496,0.0552249999999999,-72.455,3.2205e-07,99.8,17162.572036,208.5,-27.142,2.804255319148937,6.388560399081135e-07,45.8005,0.110889,14.803678,2.1754728791047737e-08,-966.328,147.723,0.47,-198.66,2.184,51.49899999999616,80.45140310642131,0.0565,0.999
H+7mSObgHc4gJSX6,,9e-06,0.451,52.6535,,,543338.4959999999,2.668,,4.266e-07,-244.488,52.6535,31.3655,0.017161,2.0700000000000003,0.0001468799999999,,3918.76,2.394,0.0016053921568627,,0.474,,0.052,-2.3939946,,10.6896,0.1704999999999999,0.636804,,2.358e-07,125.2,11089.564249,244.8,,0.1303258145363408,,8.4864,0.056169,13.795217,1.7092880815140494e-08,,187.488,1.596,-247.208,-0.108,14.376000000018394,104.6514031064213,0.0655,0.711
liLhrlPhB3o6CpfT,722774.0,0.1159999999999999,0.29765,47.5135,23.033,13.942756,854670.3489999998,1.838,722774.0,7.5168e-06,-284.4651,47.5135,24.92875,0.00330625,1.034648,2.20168,-1.867,2480.0399999999995,1.5510000000000002,0.0006059009483667,49.3805,0.000648,13.942756,0.03915,-1.4814,-185.9532,5.45675,0.039312,0.267289,-49.3805,0.001334,99.6,9030.130729,284.7,-7.467352,0.1514506769825918,1.430599329804337e-06,7.430669999999999,1.0497600000000001e-07,5.4640525,0.0002441411388342,-354.3566,149.1651,1.034,-197.132,0.0831999999999999,5.991999999983818,131.2514031064213,0.02875,0.000972
HP4osb6L0yDomPe9,716490.0,0.0,0.5146,47.896,27.01,87.98440000000001,310288.73300000007,3.5768,716490.0,0.0,-202.8294,47.896,31.7224,0.00200704,2.514,0.0,-4.69,4019.56,2.817,0.0006617429837518,52.586,0.636,87.98440000000001,0.0451,-2.817,-594.692,3.03296,0.2041,0.8817209999999999,-52.586,0.0,126.8,9176.107264,203.1,-18.124,0.096059637912673,2.6211112506804e-06,6.106540000000001,0.101124,4.2914816,0.0,-635.0260000000001,189.9294,1.878,-249.844,0.1816,40.10399999999208,76.85140310642132,0.0224,0.954
IHYOWucxcEw9bACx,494942.0,0.0,0.197,35.1675,10.149,368.7168040000001,7762.392000000001,0.8816,494942.0,0.0,-58.989,35.1675,19.7683,0.00133956,2.158,0.0,-9.601,1560.25,0.771,0.0018484848484848,44.7685,1.644,368.7168040000001,0.0685,-0.771,-758.479,0.72468,0.4795,0.066049,-44.7685,0.0,79.0,4947.012225,59.400000000000006,-36.760000000000005,0.5330739299610895,1.038505521859127e-06,2.7126,0.675684,2.574261,0.0,-380.1996,118.089,0.514,-156.972,0.4016,29.875,-18.94859689357869,0.0183,2.466
P2sJkxdAj046SKIH,1456286.0,4.38,0.1031,59.987,17.477,229.40131600000004,130323.84300000002,0.4352,1456286.0,0.0163812,-151.8984,59.987,25.0651,0.00091204,0.3154,44.4132,-7.573,2510.01,0.417,0.0005956607495069,67.56,0.0374,229.40131600000004,0.0336,2.211,-758.8146,1.5311400000000002,0.04295,0.019321,-67.56,0.0264552,100.2,14393.760676000002,152.10000000000002,-30.2546,0.4834532374100718,1.9089656839384574e-07,3.40704,0.00034969,3.6232148,0.0073015820094353,-767.9022000000001,150.0984,0.278,-199.844,0.1479999999999999,51.50100000000384,42.85140310642132,0.0151,0.0561
crpo88wzjB8H4NTd,718410.0,0.0,0.375,58.594,,,274625.0,2.2184,718410.0,0.0,-194.58,58.594,26.7777,0.0030691599999999,1.978,0.0,,2862.25,1.83,0.0008523076923076,,0.758,,0.07,-1.83,,3.601,0.2595,0.3721,,0.0,107.0,13733.027344,195.0,,0.2295081967213115,1.6981946242396403e-06,9.1,0.143641,6.4922152,0.0,,160.07999999999998,1.22,-211.56,0.3384,30.375,71.45140310642131,0.0277,1.137
+qZHjNU4IPeQEWKd,841526.0,0.0016899999999999,0.3765,39.514,29.814000000000004,29.942784,200201.625,1.6760000000000002,841526.0,0.000102752,-175.23899999999998,39.514,32.673500000000004,0.061009,1.94,0.019773,-2.736,4238.010000000001,1.998,0.0042222222222222,42.25,0.608,29.942784,0.0435,-1.996986,-356.22720000000004,14.4495,0.1955,0.443556,-42.25,8.348599999999999e-05,130.20000000000002,6245.424784000001,175.5,-10.336,0.1306306306306306,1.5828387952362732e-06,5.089499999999999,0.092416,19.519916,4.276965126284355e-06,-320.112,195.039,1.332,-257.73600000000005,-0.64,94.45100000011736,58.45140310642131,0.1235,0.912
1A6OlU6mNGH5+NTX,712010.0,0.0,0.4645,57.501,37.06,54.46440000000001,360944.128,2.9324,712010.0,0.0,-213.144,57.501,40.77195,0.00192721,1.6712,0.0,-3.69,6642.25,2.331,0.0006165730337078,61.191,0.1172,54.46440000000001,0.076,-2.331,-601.47,3.12568,0.1053,0.6037290000000001,-61.191,0.0,163.0,13225.460004,213.6,-14.6428,0.1956241956241956,2.1825536158200025e-06,10.8224,0.00343396,5.0485878,0.0,-525.4560000000001,244.044,1.554,-322.892,0.4324,43.375,83.85140310642132,0.02195,0.1758
ZJcGhx4geJt9jFfi,1139634.0,0.0,0.2995,100.4065,7.19,225.6004,147197.95200000005,1.6196000000000002,1139634.0,0.0,-157.959,100.4065,14.72355,0.00221841,1.372,0.0,-7.51,864.3599999999999,1.356,0.0008920454545454,107.9165,0.468,225.6004,0.0735,-1.356,-441.588,2.48688,0.1905,0.204304,-107.9165,0.0,58.8,40325.860969,158.4,-29.572,0.325221238938053,7.932371270074428e-07,7.7616,0.054756,9.4582923,0.0,-793.056,87.759,0.904,-115.792,0.3995999999999999,12.183999999997468,47.05140310642132,0.02355,0.7020000000000001
YtgFKqaFY3NkeztG,1040454.0,0.000446,0.1714999999999999,68.476,27.251,139.19280399999997,300763.0,-0.532,1040454.0,4.13888e-06,-200.385,68.476,33.2855,0.073441,0.3688,0.0059764,-5.898999999999999,4395.69,0.414,0.0040447761194029,74.375,0.0928,139.19280399999997,0.1025,-0.4137324,-782.2073999999999,18.157,0.1256999999999999,0.019044,-74.375,2.41732e-05,132.6,18755.850304,201.0,-23.5032,1.4855072463768113,2.6526881534407096e-07,13.735,0.0021529599999999,37.113992,6.51323091302062e-07,-790.4659999999999,198.285,0.276,-264.648,-0.2640000000000001,34.24699999997392,75.45140310642131,0.1355,0.1392
ZWKHxm3U94zHhKaf,849182.0,0.000555,0.6094999999999999,59.976,28.795,16.080099999999998,527514.1120000002,1.9232,849182.0,1.3764e-07,-240.336,59.976,30.8251,0.00252004,1.06448,0.0089688,-2.005,3794.56,1.593,0.0006212871287128,61.981,0.00248,16.080099999999998,0.344,-1.592667,-247.016,4.056160000000001,0.34462,0.281961,-61.981,5.572200000000001e-06,123.2,14388.482304,242.40000000000003,-8.01752,1.2956685499058378,1.2506152980162086e-06,55.5904,1.5376e-06,6.0215904,9.253701480592236e-07,-324.00800000000004,182.736,1.062,-244.276,2.5512,44.89600000000792,103.05140310642132,0.0251,0.00372
NHd9fuOPLQ6LSQW2,1784222.0,0.985,0.2205,50.002,8.541,36.21632400000001,890277.128,0.056,1784222.0,3.0732e-05,-287.685,50.002,11.611,0.014884,0.272312,18.951400000000003,-3.0090000000000003,533.61,0.408,0.0012681912681912,53.011,0.000312,36.21632400000001,0.1525,0.183,-139.0158,11.7364,0.152578,0.018496,-53.011,0.024034,46.2,10000.800016,288.6,-12.035688000000002,2.242647058823529,1.5244739724092637e-07,29.341,2.4336e-08,12.200488,0.0019699212031518,-578.9316000000001,68.385,0.272,-91.856,0.732,26.39100000000144,133.85140310642132,0.061,0.000468
xDlCqGa0eGfXBWCE,1014994.0,1.075,0.6165,46.075,25.078000000000003,17.172736,337153.5359999999,3.2256,1014994.0,0.129215,-207.648,46.075,27.1713,0.00181476,2.9,14.964,-2.072,2948.49,2.547,0.0006120689655172,48.147000000000006,1.202,17.172736,0.192,-1.902,-225.0192,2.96496,0.4925,0.7208009999999999,-48.147000000000006,0.009159,108.6,8491.622500000001,208.8,-7.086,0.4522968197879858,1.67291629310124e-06,26.7264,0.361201,3.92559,0.0023331524688008,-288.4224,161.74800000000002,1.698,-213.80400000000003,1.3656,3.007000000041444,80.6514031064213,0.0213,1.803
wR4PKues7Ln+gswC,954782.0,0.03685,0.3785,70.6645,21.319000000000003,815.7878439999998,36926.03700000001,2.2392,954782.0,0.00616132,-99.447,70.6645,35.6231,0.0021344399999999,2.884,0.245421,-14.281,5069.4400000000005,1.818,0.0013873873873873,84.94550000000001,1.672,815.7878439999998,0.0755,-1.79589,-2033.6144,1.5384600000000002,0.4935,0.367236,-84.94550000000001,0.000340494,142.4,19973.886241000004,99.9,-55.452,0.2491749174917491,1.2693997163750468e-06,5.028300000000001,0.698896,6.5293998,5.214782528709606e-05,-951.1146,213.147,1.212,-282.37600000000003,0.4192,44.12800000002608,8.051403106421319,0.0231,2.508
Eq6oEOEJEOCcnmCe,1095298.0,0.00184,0.29345,51.088,15.288,14.622976,704969.0,1.9828,1095298.0,9.2e-07,-266.90430000000003,51.088,17.22965,0.0035164899999999,1.115,0.032752,-1.912,1183.36,1.665,0.0006662921348314,53.0,0.005,14.622976,0.01595,-1.663896,-131.54559999999998,5.2777,0.0172,0.308025,-53.0,2.18224e-05,68.8,10439.934976,267.0,-7.643,0.0574774774774774,1.0134228310468933e-06,2.8391,6.25e-06,6.0590368,3.6016285624804257e-06,-340.336,103.1043,1.11,-135.38,-0.1096,7.583999999995285,119.45140310642132,0.02965,0.0075
G4jYmB9dRDe5cu0W,908810.0,0.0,0.3185,51.554,26.318,6.574096,,1.9016,908810.0,0.0,,51.554,27.6213,0.00181476,1.036204,,-1.282,3047.0400000000004,1.554,,52.836,0.000204,6.574096,0.0595,-1.554,-141.5328,,0.059551,0.268324,-52.836,0.0,110.4,10631.259664,,-5.127796,0.2297297297297297,1.1399522452437803e-06,,1.0404e-08,4.3924008,0.0,,165.243,1.036,-218.728,0.3056,96.60800000003655,,0.0213,0.000306
1rPIJ4Q3WULTnEea,802482.0,0.0,0.6065,61.739,24.672,456.0787360000001,8741.815999999997,1.9872,802482.0,0.0,-59.898,61.739,35.3911,0.0067568399999999,2.524,0.0,-10.678,4998.490000000001,1.737,0.0039902912621359,72.417,1.366,456.0787360000001,0.317,-1.737,-1509.8692,1.6933199999999995,0.6585000000000001,0.3352409999999999,-72.417,0.0,141.4,15246.816484,61.8,-41.346,1.0949913644214164,1.443023021077108e-06,13.0604,0.4664890000000001,10.149891599999998,0.0,-439.9336,210.198,1.158,-280.48400000000004,2.2072000000000003,93.24300000001676,-17.348596893578694,0.0411,2.0490000000000004
